,path,cat/dog,breed,dataset,train/test
62,images/boxer_9.jpg,dog,9,oxford,train
63,images/boxer_114.jpg,dog,9,oxford,train
64,images/boxer_105.jpg,dog,9,oxford,train
65,images/boxer_192.jpg,dog,9,oxford,train
66,images/boxer_107.jpg,dog,9,oxford,train
67,images/boxer_92.jpg,dog,9,oxford,train
68,images/boxer_156.jpg,dog,9,oxford,train
69,images/boxer_5.jpg,dog,9,oxford,train
70,images/boxer_15.jpg,dog,9,oxford,train
71,images/boxer_11.jpg,dog,9,oxford,train
72,images/boxer_155.jpg,dog,9,oxford,train
73,images/boxer_167.jpg,dog,9,oxford,train
74,images/boxer_69.jpg,dog,9,oxford,train
75,images/boxer_98.jpg,dog,9,oxford,train
76,images/boxer_147.jpg,dog,9,oxford,train
77,images/boxer_120.jpg,dog,9,oxford,train
78,images/boxer_123.jpg,dog,9,oxford,train
79,images/boxer_195.jpg,dog,9,oxford,train
80,images/boxer_65.jpg,dog,9,oxford,train
81,images/boxer_141.jpg,dog,9,oxford,train
82,images/boxer_29.jpg,dog,9,oxford,train
83,images/boxer_171.jpg,dog,9,oxford,train
84,images/boxer_177.jpg,dog,9,oxford,train
85,images/boxer_3.jpg,dog,9,oxford,train
86,images/boxer_102.jpg,dog,9,oxford,train
87,images/boxer_86.jpg,dog,9,oxford,train
88,images/boxer_99.jpg,dog,9,oxford,train
89,images/boxer_182.jpg,dog,9,oxford,train
90,images/boxer_36.jpg,dog,9,oxford,train
91,images/boxer_132.jpg,dog,9,oxford,train
92,images/boxer_21.jpg,dog,9,oxford,train
93,images/boxer_25.jpg,dog,9,oxford,train
94,images/boxer_45.jpg,dog,9,oxford,train
95,images/boxer_35.jpg,dog,9,oxford,train
96,images/boxer_89.jpg,dog,9,oxford,train
97,images/boxer_68.jpg,dog,9,oxford,train
98,images/boxer_47.jpg,dog,9,oxford,train
99,images/boxer_129.jpg,dog,9,oxford,train
100,images/boxer_152.jpg,dog,9,oxford,train
101,images/boxer_72.jpg,dog,9,oxford,train
102,images/boxer_50.jpg,dog,9,oxford,train
103,images/boxer_62.jpg,dog,9,oxford,train
104,images/boxer_16.jpg,dog,9,oxford,train
105,images/boxer_90.jpg,dog,9,oxford,train
106,images/boxer_27.jpg,dog,9,oxford,train
107,images/boxer_136.jpg,dog,9,oxford,train
108,images/boxer_200.jpg,dog,9,oxford,train
109,images/boxer_4.jpg,dog,9,oxford,train
110,images/boxer_32.jpg,dog,9,oxford,train
111,images/boxer_12.jpg,dog,9,oxford,train
112,images/boxer_110.jpg,dog,9,oxford,train
113,images/boxer_87.jpg,dog,9,oxford,train
114,images/boxer_187.jpg,dog,9,oxford,train
115,images/boxer_83.jpg,dog,9,oxford,train
116,images/boxer_146.jpg,dog,9,oxford,train
117,images/boxer_166.jpg,dog,9,oxford,train
118,images/boxer_81.jpg,dog,9,oxford,train
119,images/boxer_109.jpg,dog,9,oxford,train
120,images/boxer_14.jpg,dog,9,oxford,train
121,images/boxer_10.jpg,dog,9,oxford,train
122,images/boxer_58.jpg,dog,9,oxford,train
123,images/boxer_194.jpg,dog,9,oxford,train
124,images/boxer_140.jpg,dog,9,oxford,train
125,images/boxer_198.jpg,dog,9,oxford,train
126,images/boxer_163.jpg,dog,9,oxford,train
127,images/boxer_180.jpg,dog,9,oxford,train
128,images/boxer_67.jpg,dog,9,oxford,train
129,images/boxer_150.jpg,dog,9,oxford,train
130,images/boxer_18.jpg,dog,9,oxford,train
131,images/boxer_39.jpg,dog,9,oxford,train
132,images/boxer_178.jpg,dog,9,oxford,train
133,images/boxer_161.jpg,dog,9,oxford,train
134,images/boxer_108.jpg,dog,9,oxford,train
135,images/boxer_149.jpg,dog,9,oxford,train
136,images/boxer_157.jpg,dog,9,oxford,train
137,images/boxer_46.jpg,dog,9,oxford,train
138,images/boxer_53.jpg,dog,9,oxford,train
139,images/boxer_112.jpg,dog,9,oxford,train
140,images/boxer_145.jpg,dog,9,oxford,train
141,images/boxer_158.jpg,dog,9,oxford,train
142,images/boxer_196.jpg,dog,9,oxford,train
143,images/boxer_111.jpg,dog,9,oxford,train
144,images/boxer_61.jpg,dog,9,oxford,train
145,images/boxer_20.jpg,dog,9,oxford,train
146,images/boxer_116.jpg,dog,9,oxford,train
147,images/boxer_28.jpg,dog,9,oxford,train
148,images/boxer_43.jpg,dog,9,oxford,train
149,images/boxer_75.jpg,dog,9,oxford,train
150,images/boxer_179.jpg,dog,9,oxford,train
151,images/boxer_31.jpg,dog,9,oxford,train
152,images/boxer_193.jpg,dog,9,oxford,train
153,images/boxer_8.jpg,dog,9,oxford,train
154,images/boxer_23.jpg,dog,9,oxford,train
155,images/boxer_181.jpg,dog,9,oxford,train
156,images/boxer_139.jpg,dog,9,oxford,train
157,images/boxer_30.jpg,dog,9,oxford,train
158,images/boxer_188.jpg,dog,9,oxford,train
159,images/boxer_148.jpg,dog,9,oxford,train
160,images/boxer_85.jpg,dog,9,oxford,train
161,images/boxer_126.jpg,dog,9,oxford,train
162,images/boxer_168.jpg,dog,9,oxford,train
163,images/boxer_76.jpg,dog,9,oxford,train
164,images/boxer_153.jpg,dog,9,oxford,train
165,images/boxer_77.jpg,dog,9,oxford,train
166,images/boxer_7.jpg,dog,9,oxford,train
167,images/boxer_130.jpg,dog,9,oxford,train
168,images/boxer_54.jpg,dog,9,oxford,train
169,images/boxer_95.jpg,dog,9,oxford,train
170,images/boxer_135.jpg,dog,9,oxford,train
171,images/boxer_164.jpg,dog,9,oxford,train
172,images/boxer_134.jpg,dog,9,oxford,train
173,images/boxer_96.jpg,dog,9,oxford,train
174,images/boxer_101.jpg,dog,9,oxford,train
175,images/boxer_73.jpg,dog,9,oxford,train
176,images/boxer_57.jpg,dog,9,oxford,train
177,images/boxer_197.jpg,dog,9,oxford,train
178,images/boxer_127.jpg,dog,9,oxford,train
179,images/boxer_2.jpg,dog,9,oxford,train
180,images/boxer_100.jpg,dog,9,oxford,validation
181,images/boxer_199.jpg,dog,9,oxford,validation
182,images/boxer_26.jpg,dog,9,oxford,validation
183,images/boxer_128.jpg,dog,9,oxford,validation
184,images/boxer_52.jpg,dog,9,oxford,validation
185,images/boxer_51.jpg,dog,9,oxford,validation
186,images/boxer_33.jpg,dog,9,oxford,validation
187,images/boxer_151.jpg,dog,9,oxford,validation
188,images/boxer_44.jpg,dog,9,oxford,validation
189,images/boxer_186.jpg,dog,9,oxford,validation
190,images/boxer_19.jpg,dog,9,oxford,validation
191,images/boxer_165.jpg,dog,9,oxford,validation
192,images/boxer_138.jpg,dog,9,oxford,validation
193,images/boxer_122.jpg,dog,9,oxford,validation
194,images/boxer_173.jpg,dog,9,oxford,validation
195,images/boxer_142.jpg,dog,9,oxford,validation
196,images/boxer_115.jpg,dog,9,oxford,validation
197,images/boxer_169.jpg,dog,9,oxford,validation
198,images/boxer_143.jpg,dog,9,oxford,validation
199,images/japanese_chin_83.jpg,dog,18,oxford,test
200,images/japanese_chin_52.jpg,dog,18,oxford,test
201,images/japanese_chin_74.jpg,dog,18,oxford,test
202,images/japanese_chin_33.jpg,dog,18,oxford,test
203,images/japanese_chin_65.jpg,dog,18,oxford,test
204,images/japanese_chin_36.jpg,dog,18,oxford,test
205,images/japanese_chin_75.jpg,dog,18,oxford,test
206,images/japanese_chin_25.jpg,dog,18,oxford,test
207,images/japanese_chin_177.jpg,dog,18,oxford,test
208,images/japanese_chin_92.jpg,dog,18,oxford,test
209,images/japanese_chin_56.jpg,dog,18,oxford,test
210,images/japanese_chin_21.jpg,dog,18,oxford,test
211,images/japanese_chin_47.jpg,dog,18,oxford,test
212,images/japanese_chin_81.jpg,dog,18,oxford,test
213,images/japanese_chin_67.jpg,dog,18,oxford,test
214,images/japanese_chin_126.jpg,dog,18,oxford,test
215,images/japanese_chin_95.jpg,dog,18,oxford,test
216,images/japanese_chin_70.jpg,dog,18,oxford,test
217,images/japanese_chin_114.jpg,dog,18,oxford,test
218,images/japanese_chin_3.jpg,dog,18,oxford,test
219,images/japanese_chin_13.jpg,dog,18,oxford,test
220,images/japanese_chin_190.jpg,dog,18,oxford,test
221,images/japanese_chin_138.jpg,dog,18,oxford,test
222,images/japanese_chin_165.jpg,dog,18,oxford,test
223,images/japanese_chin_107.jpg,dog,18,oxford,test
224,images/japanese_chin_194.jpg,dog,18,oxford,test
225,images/japanese_chin_88.jpg,dog,18,oxford,test
226,images/japanese_chin_78.jpg,dog,18,oxford,test
227,images/japanese_chin_106.jpg,dog,18,oxford,test
228,images/japanese_chin_46.jpg,dog,18,oxford,test
229,images/japanese_chin_71.jpg,dog,18,oxford,test
230,images/japanese_chin_37.jpg,dog,18,oxford,test
231,images/japanese_chin_117.jpg,dog,18,oxford,test
232,images/japanese_chin_196.jpg,dog,18,oxford,test
233,images/japanese_chin_24.jpg,dog,18,oxford,test
234,images/japanese_chin_5.jpg,dog,18,oxford,test
235,images/japanese_chin_59.jpg,dog,18,oxford,test
236,images/japanese_chin_191.jpg,dog,18,oxford,test
237,images/japanese_chin_90.jpg,dog,18,oxford,test
238,images/japanese_chin_64.jpg,dog,18,oxford,test
239,images/japanese_chin_157.jpg,dog,18,oxford,train
240,images/japanese_chin_149.jpg,dog,18,oxford,train
241,images/japanese_chin_151.jpg,dog,18,oxford,train
242,images/japanese_chin_96.jpg,dog,18,oxford,train
243,images/japanese_chin_174.jpg,dog,18,oxford,train
244,images/japanese_chin_9.jpg,dog,18,oxford,train
245,images/japanese_chin_48.jpg,dog,18,oxford,train
246,images/japanese_chin_54.jpg,dog,18,oxford,train
247,images/japanese_chin_146.jpg,dog,18,oxford,train
248,images/japanese_chin_187.jpg,dog,18,oxford,train
249,images/japanese_chin_130.jpg,dog,18,oxford,train
250,images/japanese_chin_42.jpg,dog,18,oxford,train
251,images/japanese_chin_125.jpg,dog,18,oxford,train
252,images/japanese_chin_180.jpg,dog,18,oxford,train
253,images/japanese_chin_12.jpg,dog,18,oxford,train
254,images/japanese_chin_154.jpg,dog,18,oxford,train
255,images/japanese_chin_159.jpg,dog,18,oxford,train
256,images/japanese_chin_178.jpg,dog,18,oxford,train
257,images/japanese_chin_86.jpg,dog,18,oxford,train
258,images/japanese_chin_115.jpg,dog,18,oxford,train
259,images/japanese_chin_193.jpg,dog,18,oxford,train
260,images/japanese_chin_41.jpg,dog,18,oxford,train
261,images/japanese_chin_128.jpg,dog,18,oxford,train
262,images/japanese_chin_132.jpg,dog,18,oxford,train
263,images/japanese_chin_121.jpg,dog,18,oxford,train
264,images/japanese_chin_142.jpg,dog,18,oxford,train
265,images/japanese_chin_129.jpg,dog,18,oxford,train
266,images/japanese_chin_55.jpg,dog,18,oxford,train
267,images/japanese_chin_137.jpg,dog,18,oxford,train
268,images/japanese_chin_57.jpg,dog,18,oxford,train
269,images/japanese_chin_15.jpg,dog,18,oxford,train
270,images/japanese_chin_45.jpg,dog,18,oxford,train
271,images/japanese_chin_176.jpg,dog,18,oxford,train
272,images/japanese_chin_172.jpg,dog,18,oxford,train
273,images/japanese_chin_99.jpg,dog,18,oxford,train
274,images/japanese_chin_109.jpg,dog,18,oxford,train
275,images/japanese_chin_123.jpg,dog,18,oxford,train
276,images/japanese_chin_63.jpg,dog,18,oxford,train
277,images/japanese_chin_68.jpg,dog,18,oxford,train
278,images/japanese_chin_31.jpg,dog,18,oxford,train
279,images/japanese_chin_32.jpg,dog,18,oxford,train
280,images/japanese_chin_11.jpg,dog,18,oxford,train
281,images/japanese_chin_2.jpg,dog,18,oxford,train
282,images/japanese_chin_103.jpg,dog,18,oxford,train
283,images/japanese_chin_7.jpg,dog,18,oxford,train
284,images/japanese_chin_30.jpg,dog,18,oxford,train
285,images/japanese_chin_27.jpg,dog,18,oxford,train
286,images/japanese_chin_101.jpg,dog,18,oxford,train
287,images/japanese_chin_198.jpg,dog,18,oxford,train
288,images/japanese_chin_44.jpg,dog,18,oxford,train
289,images/japanese_chin_179.jpg,dog,18,oxford,train
290,images/japanese_chin_102.jpg,dog,18,oxford,train
291,images/japanese_chin_141.jpg,dog,18,oxford,train
292,images/japanese_chin_80.jpg,dog,18,oxford,train
293,images/japanese_chin_152.jpg,dog,18,oxford,train
294,images/japanese_chin_181.jpg,dog,18,oxford,train
295,images/japanese_chin_34.jpg,dog,18,oxford,train
296,images/japanese_chin_60.jpg,dog,18,oxford,train
297,images/japanese_chin_53.jpg,dog,18,oxford,train
298,images/japanese_chin_200.jpg,dog,18,oxford,train
299,images/japanese_chin_85.jpg,dog,18,oxford,train
300,images/japanese_chin_108.jpg,dog,18,oxford,train
301,images/japanese_chin_66.jpg,dog,18,oxford,train
302,images/japanese_chin_189.jpg,dog,18,oxford,train
303,images/japanese_chin_35.jpg,dog,18,oxford,train
304,images/japanese_chin_168.jpg,dog,18,oxford,train
305,images/japanese_chin_133.jpg,dog,18,oxford,train
306,images/japanese_chin_73.jpg,dog,18,oxford,train
307,images/japanese_chin_167.jpg,dog,18,oxford,train
308,images/japanese_chin_158.jpg,dog,18,oxford,train
309,images/japanese_chin_118.jpg,dog,18,oxford,train
310,images/japanese_chin_16.jpg,dog,18,oxford,train
311,images/japanese_chin_188.jpg,dog,18,oxford,train
312,images/japanese_chin_173.jpg,dog,18,oxford,train
313,images/japanese_chin_195.jpg,dog,18,oxford,train
314,images/japanese_chin_50.jpg,dog,18,oxford,train
315,images/japanese_chin_135.jpg,dog,18,oxford,train
316,images/japanese_chin_156.jpg,dog,18,oxford,train
317,images/japanese_chin_197.jpg,dog,18,oxford,train
318,images/japanese_chin_40.jpg,dog,18,oxford,train
319,images/japanese_chin_192.jpg,dog,18,oxford,train
320,images/japanese_chin_119.jpg,dog,18,oxford,train
321,images/japanese_chin_98.jpg,dog,18,oxford,train
322,images/japanese_chin_127.jpg,dog,18,oxford,train
323,images/japanese_chin_199.jpg,dog,18,oxford,train
324,images/japanese_chin_139.jpg,dog,18,oxford,train
325,images/japanese_chin_14.jpg,dog,18,oxford,train
326,images/japanese_chin_111.jpg,dog,18,oxford,train
327,images/japanese_chin_62.jpg,dog,18,oxford,train
328,images/japanese_chin_163.jpg,dog,18,oxford,train
329,images/japanese_chin_8.jpg,dog,18,oxford,train
330,images/japanese_chin_87.jpg,dog,18,oxford,train
331,images/japanese_chin_91.jpg,dog,18,oxford,train
332,images/japanese_chin_164.jpg,dog,18,oxford,train
333,images/japanese_chin_162.jpg,dog,18,oxford,train
334,images/japanese_chin_39.jpg,dog,18,oxford,train
335,images/japanese_chin_97.jpg,dog,18,oxford,train
336,images/japanese_chin_122.jpg,dog,18,oxford,train
337,images/japanese_chin_100.jpg,dog,18,oxford,train
338,images/japanese_chin_76.jpg,dog,18,oxford,train
339,images/japanese_chin_112.jpg,dog,18,oxford,train
340,images/japanese_chin_124.jpg,dog,18,oxford,train
341,images/japanese_chin_155.jpg,dog,18,oxford,train
342,images/japanese_chin_182.jpg,dog,18,oxford,train
343,images/japanese_chin_110.jpg,dog,18,oxford,train
344,images/japanese_chin_61.jpg,dog,18,oxford,train
345,images/japanese_chin_116.jpg,dog,18,oxford,train
346,images/japanese_chin_6.jpg,dog,18,oxford,train
347,images/japanese_chin_184.jpg,dog,18,oxford,train
348,images/japanese_chin_169.jpg,dog,18,oxford,train
349,images/japanese_chin_186.jpg,dog,18,oxford,train
350,images/japanese_chin_23.jpg,dog,18,oxford,train
351,images/japanese_chin_140.jpg,dog,18,oxford,train
352,images/japanese_chin_58.jpg,dog,18,oxford,train
353,images/japanese_chin_26.jpg,dog,18,oxford,train
354,images/japanese_chin_105.jpg,dog,18,oxford,train
355,images/japanese_chin_79.jpg,dog,18,oxford,train
356,images/japanese_chin_4.jpg,dog,18,oxford,train
357,images/japanese_chin_28.jpg,dog,18,oxford,train
358,images/japanese_chin_134.jpg,dog,18,oxford,train
359,images/japanese_chin_69.jpg,dog,18,oxford,train
360,images/japanese_chin_143.jpg,dog,18,oxford,train
361,images/japanese_chin_72.jpg,dog,18,oxford,train
362,images/japanese_chin_175.jpg,dog,18,oxford,train
363,images/japanese_chin_94.jpg,dog,18,oxford,train
364,images/japanese_chin_89.jpg,dog,18,oxford,train
365,images/japanese_chin_161.jpg,dog,18,oxford,train
366,images/japanese_chin_131.jpg,dog,18,oxford,train
367,images/japanese_chin_1.jpg,dog,18,oxford,train
368,images/japanese_chin_166.jpg,dog,18,oxford,train
369,images/japanese_chin_77.jpg,dog,18,oxford,train
370,images/japanese_chin_170.jpg,dog,18,oxford,train
371,images/japanese_chin_51.jpg,dog,18,oxford,train
372,images/japanese_chin_153.jpg,dog,18,oxford,train
373,images/japanese_chin_160.jpg,dog,18,oxford,train
374,images/japanese_chin_93.jpg,dog,18,oxford,train
375,images/japanese_chin_136.jpg,dog,18,oxford,train
376,images/japanese_chin_22.jpg,dog,18,oxford,train
377,images/japanese_chin_43.jpg,dog,18,oxford,train
378,images/japanese_chin_18.jpg,dog,18,oxford,train
379,images/japanese_chin_171.jpg,dog,18,oxford,validation
380,images/japanese_chin_29.jpg,dog,18,oxford,validation
381,images/japanese_chin_38.jpg,dog,18,oxford,validation
382,images/japanese_chin_19.jpg,dog,18,oxford,validation
383,images/japanese_chin_144.jpg,dog,18,oxford,validation
384,images/japanese_chin_183.jpg,dog,18,oxford,validation
385,images/japanese_chin_17.jpg,dog,18,oxford,validation
386,images/japanese_chin_10.jpg,dog,18,oxford,validation
387,images/japanese_chin_147.jpg,dog,18,oxford,validation
388,images/japanese_chin_82.jpg,dog,18,oxford,validation
389,images/japanese_chin_120.jpg,dog,18,oxford,validation
390,images/japanese_chin_150.jpg,dog,18,oxford,validation
391,images/japanese_chin_49.jpg,dog,18,oxford,validation
392,images/japanese_chin_113.jpg,dog,18,oxford,validation
393,images/japanese_chin_185.jpg,dog,18,oxford,validation
394,images/japanese_chin_148.jpg,dog,18,oxford,validation
395,images/japanese_chin_84.jpg,dog,18,oxford,validation
396,images/japanese_chin_20.jpg,dog,18,oxford,validation
397,images/japanese_chin_145.jpg,dog,18,oxford,validation
398,images/japanese_chin_104.jpg,dog,18,oxford,validation
399,images/Persian_87.jpg,cat,24,oxford,test
400,images/Persian_149.jpg,cat,24,oxford,test
401,images/Persian_88.jpg,cat,24,oxford,test
402,images/Persian_184.jpg,cat,24,oxford,test
403,images/Persian_47.jpg,cat,24,oxford,test
404,images/Persian_125.jpg,cat,24,oxford,test
405,images/Persian_81.jpg,cat,24,oxford,test
406,images/Persian_21.jpg,cat,24,oxford,test
407,images/Persian_171.jpg,cat,24,oxford,test
408,images/Persian_201.jpg,cat,24,oxford,test
409,images/Persian_67.jpg,cat,24,oxford,test
410,images/Persian_10.jpg,cat,24,oxford,test
411,images/Persian_153.jpg,cat,24,oxford,test
412,images/Persian_126.jpg,cat,24,oxford,test
413,images/Persian_104.jpg,cat,24,oxford,test
414,images/Persian_158.jpg,cat,24,oxford,test
415,images/Persian_266.jpg,cat,24,oxford,test
416,images/Persian_71.jpg,cat,24,oxford,test
417,images/Persian_116.jpg,cat,24,oxford,test
418,images/Persian_180.jpg,cat,24,oxford,test
419,images/Persian_77.jpg,cat,24,oxford,test
420,images/Persian_98.jpg,cat,24,oxford,test
421,images/Persian_25.jpg,cat,24,oxford,test
422,images/Persian_102.jpg,cat,24,oxford,test
423,images/Persian_53.jpg,cat,24,oxford,test
424,images/Persian_16.jpg,cat,24,oxford,test
425,images/Persian_31.jpg,cat,24,oxford,test
426,images/Persian_136.jpg,cat,24,oxford,test
427,images/Persian_46.jpg,cat,24,oxford,test
428,images/Persian_115.jpg,cat,24,oxford,test
429,images/Persian_172.jpg,cat,24,oxford,test
430,images/Persian_107.jpg,cat,24,oxford,test
431,images/Persian_8.jpg,cat,24,oxford,test
432,images/Persian_12.jpg,cat,24,oxford,test
433,images/Persian_160.jpg,cat,24,oxford,test
434,images/Persian_42.jpg,cat,24,oxford,test
435,images/Persian_256.jpg,cat,24,oxford,test
436,images/Persian_152.jpg,cat,24,oxford,test
437,images/Persian_123.jpg,cat,24,oxford,test
438,images/Persian_144.jpg,cat,24,oxford,test
439,images/Persian_193.jpg,cat,24,oxford,train
440,images/Persian_147.jpg,cat,24,oxford,train
441,images/Persian_191.jpg,cat,24,oxford,train
442,images/Persian_224.jpg,cat,24,oxford,train
443,images/Persian_106.jpg,cat,24,oxford,train
444,images/Persian_217.jpg,cat,24,oxford,train
445,images/Persian_129.jpg,cat,24,oxford,train
446,images/Persian_233.jpg,cat,24,oxford,train
447,images/Persian_3.jpg,cat,24,oxford,train
448,images/Persian_265.jpg,cat,24,oxford,train
449,images/Persian_197.jpg,cat,24,oxford,train
450,images/Persian_95.jpg,cat,24,oxford,train
451,images/Persian_267.jpg,cat,24,oxford,train
452,images/Persian_15.jpg,cat,24,oxford,train
453,images/Persian_76.jpg,cat,24,oxford,train
454,images/Persian_192.jpg,cat,24,oxford,train
455,images/Persian_221.jpg,cat,24,oxford,train
456,images/Persian_62.jpg,cat,24,oxford,train
457,images/Persian_133.jpg,cat,24,oxford,train
458,images/Persian_70.jpg,cat,24,oxford,train
459,images/Persian_138.jpg,cat,24,oxford,train
460,images/Persian_268.jpg,cat,24,oxford,train
461,images/Persian_132.jpg,cat,24,oxford,train
462,images/Persian_174.jpg,cat,24,oxford,train
463,images/Persian_63.jpg,cat,24,oxford,train
464,images/Persian_75.jpg,cat,24,oxford,train
465,images/Persian_169.jpg,cat,24,oxford,train
466,images/Persian_140.jpg,cat,24,oxford,train
467,images/Persian_68.jpg,cat,24,oxford,train
468,images/Persian_82.jpg,cat,24,oxford,train
469,images/Persian_2.jpg,cat,24,oxford,train
470,images/Persian_100.jpg,cat,24,oxford,train
471,images/Persian_85.jpg,cat,24,oxford,train
472,images/Persian_59.jpg,cat,24,oxford,train
473,images/Persian_155.jpg,cat,24,oxford,train
474,images/Persian_131.jpg,cat,24,oxford,train
475,images/Persian_108.jpg,cat,24,oxford,train
476,images/Persian_200.jpg,cat,24,oxford,train
477,images/Persian_7.jpg,cat,24,oxford,train
478,images/Persian_45.jpg,cat,24,oxford,train
479,images/Persian_101.jpg,cat,24,oxford,train
480,images/Persian_270.jpg,cat,24,oxford,train
481,images/Persian_52.jpg,cat,24,oxford,train
482,images/Persian_72.jpg,cat,24,oxford,train
483,images/Persian_273.jpg,cat,24,oxford,train
484,images/Persian_163.jpg,cat,24,oxford,train
485,images/Persian_173.jpg,cat,24,oxford,train
486,images/Persian_65.jpg,cat,24,oxford,train
487,images/Persian_170.jpg,cat,24,oxford,train
488,images/Persian_156.jpg,cat,24,oxford,train
489,images/Persian_54.jpg,cat,24,oxford,train
490,images/Persian_259.jpg,cat,24,oxford,train
491,images/Persian_51.jpg,cat,24,oxford,train
492,images/Persian_14.jpg,cat,24,oxford,train
493,images/Persian_11.jpg,cat,24,oxford,train
494,images/Persian_121.jpg,cat,24,oxford,train
495,images/Persian_4.jpg,cat,24,oxford,train
496,images/Persian_141.jpg,cat,24,oxford,train
497,images/Persian_164.jpg,cat,24,oxford,train
498,images/Persian_60.jpg,cat,24,oxford,train
499,images/Persian_103.jpg,cat,24,oxford,train
500,images/Persian_261.jpg,cat,24,oxford,train
501,images/Persian_39.jpg,cat,24,oxford,train
502,images/Persian_194.jpg,cat,24,oxford,train
503,images/Persian_66.jpg,cat,24,oxford,train
504,images/Persian_161.jpg,cat,24,oxford,train
505,images/Persian_36.jpg,cat,24,oxford,train
506,images/Persian_118.jpg,cat,24,oxford,train
507,images/Persian_94.jpg,cat,24,oxford,train
508,images/Persian_49.jpg,cat,24,oxford,train
509,images/Persian_269.jpg,cat,24,oxford,train
510,images/Persian_206.jpg,cat,24,oxford,train
511,images/Persian_44.jpg,cat,24,oxford,train
512,images/Persian_30.jpg,cat,24,oxford,train
513,images/Persian_128.jpg,cat,24,oxford,train
514,images/Persian_32.jpg,cat,24,oxford,train
515,images/Persian_271.jpg,cat,24,oxford,train
516,images/Persian_13.jpg,cat,24,oxford,train
517,images/Persian_91.jpg,cat,24,oxford,train
518,images/Persian_28.jpg,cat,24,oxford,train
519,images/Persian_58.jpg,cat,24,oxford,train
520,images/Persian_79.jpg,cat,24,oxford,train
521,images/Persian_112.jpg,cat,24,oxford,train
522,images/Persian_228.jpg,cat,24,oxford,train
523,images/Persian_64.jpg,cat,24,oxford,train
524,images/Persian_183.jpg,cat,24,oxford,train
525,images/Persian_258.jpg,cat,24,oxford,train
526,images/Persian_22.jpg,cat,24,oxford,train
527,images/Persian_26.jpg,cat,24,oxford,train
528,images/Persian_114.jpg,cat,24,oxford,train
529,images/Persian_97.jpg,cat,24,oxford,train
530,images/Persian_1.jpg,cat,24,oxford,train
531,images/Persian_260.jpg,cat,24,oxford,train
